id,target
784,8.205094
787,8.436889
791,7.8474565
792,8.266609
796,8.468892
799,7.76091
800,8.094023
801,8.39319
803,8.062147
804,7.8439336
805,8.222898
806,8.290754
807,8.281673
809,8.06627
811,8.316399
813,8.079062
814,8.486975
815,7.9463434
816,8.378984
818,8.132999
822,8.452914
828,8.18768
831,7.821295
832,8.118907
834,7.8463674
835,8.581261
836,8.239372
838,8.239637
839,8.136205
842,8.196243
845,8.340172
846,8.582424
848,8.043943
852,8.034556
856,8.501558
857,8.229809
860,8.173802
869,8.23391
871,7.941653
876,8.459323
885,8.47627
887,8.525932
888,8.409794
889,8.321948
891,7.604772
895,8.361546
902,8.281138
903,8.629019
905,7.968322
907,8.181718
908,8.49223
909,8.275127
910,8.464386
911,8.068872
913,8.513363
914,8.374687
916,7.972247
917,8.111314
919,8.173055
923,8.33908
924,7.9608936
925,8.269103
926,8.523867
929,8.463998
930,8.550163
931,8.240138
936,8.552087
937,8.326698
947,8.176542
949,8.26033
952,8.058765
955,8.562283
956,8.532542
961,8.172621
963,7.9164777
964,7.877124
966,8.582133
968,8.361801
969,8.164906
971,8.431838
974,8.652558
980,8.284158
981,8.132832
982,8.32514
983,8.195775
984,7.9346514
986,8.210578
992,8.523107
993,8.10803
994,8.385
998,8.250744
999,7.895723
1004,8.63832
1006,8.0259695
1007,8.07865
1011,8.832162
1012,8.014167
1014,8.056477
1020,8.443684
1021,8.339824
1023,8.056993
1025,7.9549527
1026,8.167095
1027,8.115108
1033,8.10791
1034,8.389479
1038,8.149042
1040,8.317955
1043,8.277159
1045,8.393944
1046,8.251746
1048,8.3156185
1049,8.218634
1052,8.447028
1054,8.292687
1055,7.9517603
1056,8.163082
1058,8.292842
1060,8.629066
1064,8.139979
1067,7.939156
1069,8.2826805
1070,8.168462
1072,8.315645
1077,8.456782
1082,8.353894
1086,8.491908
1091,8.4184885
1093,8.400585
1097,8.114201
1101,8.357228
1104,8.172752
1106,8.244956
1107,8.223803
1109,8.619652
1113,7.881519
1115,7.9864435
1119,8.247751
1120,7.8044076
1123,8.409352
1131,8.375315
1132,8.257609
1134,8.468574
1136,8.357167
1137,8.566352
1138,8.311033
1139,8.042982
1141,8.133237
1143,7.8931627
1144,7.9095173
1145,8.104826
1149,8.418005
1150,8.212972
1153,8.363309
1155,8.017856
1160,8.4166975
1163,7.781163
1165,8.340719
1166,8.244218
1169,8.433346
1172,8.331925
1173,8.316516
1175,8.159525
1177,8.311584
1182,8.367855
1184,8.02986
1186,8.140562
1188,8.361826
1193,8.483304
1196,8.159706
1198,8.66372
1199,7.866511
1202,8.279018
1203,8.490769
1208,8.087224
1210,8.247169
1211,8.054345
1213,8.192694
1221,8.1882305
1222,8.307438
1226,8.379561
1227,8.293567
1229,8.028482
1230,8.511583
1231,8.155024
1232,8.690114
1233,8.134926
1234,8.661268
1236,8.020217
1237,8.111561
1241,8.475441
1242,8.093433
1243,8.192622
1247,7.960835
1250,8.326811
1251,8.491864
1254,8.263317
1258,8.437776
1259,8.037528
1260,8.218836
1262,8.48449
1265,8.474032
1267,8.0813
1268,8.211223
1270,8.362503
1271,8.178578
1272,8.413185
1275,7.9119844
1276,8.226333
1278,8.524693
1281,8.25104
1282,8.002619
1283,8.273927
1284,8.503987
1286,8.334339
1288,8.539977
1291,8.43997
1293,8.574068
1294,8.1615095
1295,8.144129
1299,8.212893
1301,8.281331
1302,8.29129
1303,8.173202
1306,8.170295
1308,8.281242
1310,8.350729
1311,7.920258
1314,8.128899
1317,8.059424
1319,8.064421
1323,8.274795
1325,8.1525135
1331,7.9330764
1332,7.9955792
1335,8.391914
1337,7.835856
1338,8.419414
1340,7.98034
1341,8.116524
1343,8.143709
1345,8.416649
1346,8.342944
1347,8.125371
1349,8.217548
1351,8.352244
1357,8.253326
1364,8.677938
1365,7.9076276
1366,7.916809
1369,8.00763
1371,8.385524
1373,8.185073
1382,8.395053
1385,8.386656
1386,8.125289
1389,8.255121
1392,8.218535
1394,8.16727
1398,8.156203
1400,8.138699
1401,8.429473
1403,8.304667
1405,8.023312
1406,8.200934
1413,8.056164
1414,8.18734
1415,8.236094
1420,8.181051
1421,8.327527
1423,7.9706845
1426,8.005589
1427,8.115723
1428,8.266287
1429,8.35776
1430,8.229525
1431,8.151654
1432,8.4983
1434,8.322259
1435,8.166801
1436,8.369046
1439,8.351997
1443,8.575448
1444,8.064559
1445,8.3427925
1447,8.124174
1450,7.8021245
1451,8.153348
1452,8.622261
1453,8.565246
1454,8.290953
1455,8.480771
1457,8.297461
1459,8.0598755
1466,8.197062
1467,8.335504
1468,8.524074
1469,8.581923
1472,8.150904
1475,8.302229
1476,8.006941
1477,8.027416
1483,8.154412
1484,8.244649
1485,8.40273
1488,8.082841
1491,8.484912
1494,8.096416
1498,8.131973
1502,8.0039
1503,8.12451
1506,8.19629
1509,8.418934
1511,8.048904
1516,8.514329
1518,8.30419
1519,8.053983
1523,8.021449
1526,8.155328
1532,8.31768
1535,8.075893
1538,8.239978
1539,7.993725
1541,8.519062
1543,8.013358
1544,8.377635
1546,8.2441225
1547,8.22308
1548,8.142691
1555,8.323174
1556,8.495538
1558,8.593706
1559,8.381921
1561,8.326527
1562,8.403445
1564,8.228869
1567,8.025961
1568,7.9466133
1569,8.433657
1575,8.379856
1576,8.143098
1578,8.189134
1583,8.391865
1584,8.408763
1587,8.5547695
1595,8.338844
1596,8.358071
1597,8.42272
1601,8.244319
1604,8.266022
1611,8.1172
1613,8.045269
1615,8.188005
1616,8.401856
1620,8.467725
1622,8.058138
1626,8.136606
1628,8.237516
1629,8.298281
1633,7.9177976
1635,8.202821
1636,8.325548
1637,8.065553
1640,8.458898
1642,7.891682
1643,8.314323
1644,8.055604
1646,8.211272
1647,8.185394
1648,8.196617
1654,8.152202
1657,8.177391
1658,8.489292
1661,8.326603
1668,8.179209
1669,7.9894514
1670,8.210829
1672,8.3837185
1675,8.653399
1676,8.353829
1678,8.447739
1679,8.143502
1684,8.059147
1686,8.56734
1691,8.18195
1692,8.047284
1697,8.066078
1699,8.185862
1700,8.26219
1703,8.464605
1704,7.9507537
1707,7.774848
1708,8.3293295
1711,8.089356
1713,8.290554
1714,8.141709
1717,8.3152485
1721,8.478769
1723,7.9644494
1724,8.618109
1727,7.931394
1728,8.150189
1731,8.176704
1735,8.35825
1736,8.293609
1738,8.281129
1740,8.42515
1741,8.156906
1743,8.102501
1744,8.35026
1745,7.760921
1746,8.226174
1747,8.6035795
1750,8.131564
1753,8.343455
1760,7.8318734
1762,8.211143
1763,8.481847
1764,8.332213
1766,8.564813
1767,8.02195
1769,8.06494
1770,8.363683
1773,8.186887
1775,8.013192
1779,8.389182
1785,8.503443
1786,8.015866
1787,8.215618
1791,8.526538
1794,8.22835
1795,8.050854
1801,7.946074
1805,8.38882
1811,8.229917
1815,8.444277
1816,8.593537
1820,8.26401
1822,8.391055
1823,8.505604
1824,8.158344
1825,8.281352
1826,8.131682
1829,8.154163
1831,8.294788
1834,8.160695
1835,8.225552
1837,7.776283
1839,8.366276
1850,8.115607
1851,8.537254
1852,8.55455
1853,8.450736
1854,8.655856
1855,8.091421
1857,8.238301
1859,8.129624
1860,8.277643
1861,8.280127
1864,8.142114
1865,8.081706
1867,8.078701
1871,8.366781
1872,7.8987646
1873,8.307673
1875,7.8038754
1876,8.06133
1880,7.791988
1882,8.189689
1883,8.290283
1885,8.496228
1888,8.206572
1894,8.395259
1902,8.179062
1903,8.340772
1908,8.235813
1910,8.5587635
1915,7.994483
1921,8.37601
1923,8.156364
1929,8.392644
1930,8.212921
1932,8.355226
1935,8.071106
1936,8.310368
1937,8.270695
1938,8.25126
1939,8.226288
1945,8.025116
1947,8.219279
1950,8.232083
1952,8.243536
1955,8.253692
1962,8.260489
1963,8.009611
1964,8.240375
1967,8.355085
1968,8.292503
1969,8.469677
1972,8.4036665
1974,8.345842
1977,8.368832
1978,8.319637
1979,8.342878
1982,8.330923
1984,7.984217
1985,8.45883
1988,8.266785
1989,8.20129
1992,8.215568
1994,8.405751
1995,8.243141
1996,8.250368
2001,7.9238324
2003,7.978367
2007,8.744438
2008,8.177513
2010,8.254451
2011,8.283953
2012,8.533081
2014,8.226296
2015,8.115072
2017,7.843655
2018,8.228766
2020,8.2450485
2023,8.341904
2024,8.486562
2025,8.166928
2028,8.408282
2029,8.316894
2033,8.142562
2034,8.270228
2035,8.244255
2036,7.9901476
2037,8.069232
2038,8.118529
2039,8.412879
2045,8.507631
2046,8.148378
2052,8.459505
2059,8.381989
2063,8.013214
2064,8.229793
2065,7.9301834
2066,8.12274
2069,8.386099
2078,8.482118
2082,8.298143
2086,8.31453
2090,8.419937
2095,7.95482
2097,8.68254
2100,8.438385
2101,8.307884
2103,8.365366
2104,8.504843
2105,8.27657
2107,8.353604
2108,8.304219
2109,8.149281
2111,7.8394604
2112,8.153513
2114,7.7476873
2115,8.417289
2116,8.288542
2117,8.738428
2118,8.227939
2119,8.201036
2120,8.090459
2121,8.102275
2122,8.235394
2123,8.266657
2124,8.416035
2126,8.324957
2129,8.293891
2130,8.3679085
2131,8.205564
2134,8.377453
2136,8.332041
2137,7.993804
2141,8.171585
2142,8.105269
2148,8.008733
2150,8.261143
2153,8.125923
2154,8.5885725
2155,8.71059
2156,7.977392
2158,8.218903
2159,8.005852
2164,8.142106
2165,8.2235
2166,8.360076
2170,8.200221
2174,8.332171
2175,8.332967
2178,7.8271513
2179,8.262285
2184,8.266462
2185,8.168364
2186,8.308874
2190,8.156761
2195,8.022021
2196,8.527114
2197,8.092245
2198,8.434685
2199,8.342594
2201,8.221962
2203,8.476155
2204,7.398988
2205,8.18899
2206,8.2735615
2211,8.306771
2214,8.19049
2216,8.436223
2217,8.319861
2218,7.9257126
2219,8.647987
2220,8.24363
2221,8.316506
2222,8.073663
2224,8.308191
2227,8.266943
2231,8.234755
2236,8.119793
2237,8.36456
2238,8.146036
2240,8.362079
2242,8.060942
2246,8.197217
2248,8.337179
2253,8.487201
2254,7.968019
2256,8.334837
2260,8.480302
2264,7.9275727
2267,8.005281
2269,8.445988
2270,8.397658
2271,7.869687
2276,8.041731
2280,8.459557
2281,8.218716
2284,8.0983925
2286,8.006527
2288,8.341292
2289,8.211114
2295,8.588784
2302,8.192498
2307,7.9137955
2308,8.203924
2309,8.340672
2310,8.412249
2312,8.405271
2316,7.9899726
2321,8.3328495
2323,8.271043
2326,8.145579
2327,8.125299
2329,8.35791
2330,8.428099
2331,8.319257
2334,8.561107
2337,8.314687
2338,8.282477
2342,8.249637
2346,8.327738
2350,7.8386793
2351,8.369588
2355,7.833109
2356,7.865451
2357,8.404465
2359,8.35444
2361,7.878436
2365,8.510816
2369,8.454673
2372,7.849893
2377,8.281308
2379,8.453312
2380,8.421601
2381,8.208731
2383,7.932995
2388,8.200174
2389,8.50595
2390,8.06547
2392,8.350092
2393,8.266342
2396,7.9183702
2398,8.36707
2399,8.236246
2400,8.239553
2402,8.248548
2404,8.210623
2406,8.490304
2410,8.411244
2413,8.12025
2417,8.080115
2420,8.274162
2421,8.198374
2425,8.301223
2434,8.196676
2435,8.482447
2438,8.291851
2439,8.371831
2443,8.132794
2445,8.045987
2446,8.3663435
2448,8.55066
2451,8.326517
2452,7.9493017
2453,7.664235
2455,8.439303
2457,8.121401
2458,8.136177
2460,8.656928
2462,8.089828
2464,8.693908
2465,8.191715
2470,8.229867
2475,8.320552
2476,8.25002
2478,8.576718
2485,7.9926953
2486,8.010906
2487,8.436846
2489,8.264177
2493,8.031273
2494,8.538964
2497,8.245192
2499,8.3265295
2500,8.366843
2505,8.345606
2506,8.419916
2511,7.985211
2514,8.058344
2515,8.204236
2518,8.412616
2523,7.9241524
2524,8.227006
2526,8.449872
2529,8.469252
2533,8.170562
2537,8.199762
2538,7.8334217
2540,7.9878654
2542,8.474798
2544,8.321189
2545,8.32903
2547,8.2321205
2550,8.378223
2551,8.195517
2555,7.823976
2558,8.265294
2559,8.263175
2560,7.950829
2563,7.938999
2572,8.297077
2573,8.181873
2574,8.396227
2575,8.441693
2576,8.214556
2578,8.12836
2579,7.997573
2584,8.297124
2585,8.319806
2587,7.9452567
2589,8.188518
2594,7.8976393
2595,8.355422
2597,8.086797
2598,8.43071
2602,8.102918
2603,8.19313
2604,8.258995
2606,8.298251
2607,8.467783
2608,8.100126
2610,8.532291
2611,8.283833
2614,8.404863
2617,8.545453
2620,8.072244
2624,8.311766
2625,8.282912
2626,8.18284
2627,8.113128
2629,7.939346
2630,8.431908
2632,8.486755
2638,8.417101
2639,8.302959
2648,8.445826
2649,8.487303
2655,8.436876
2656,8.161684
2657,8.201299
2659,8.927143
2660,8.358152
2661,8.231473
2663,8.443693
2665,8.400815
2668,8.075841
2670,8.343818
2674,8.139858
2675,8.285777
2680,8.00801
2682,8.299024
2683,8.339262
2684,8.286076
2687,8.214072
2688,8.613523
2689,7.994935
2690,7.949416
2691,8.584292
2693,8.468778
2694,7.9636335
2699,8.020386
2702,8.500704
2703,8.334557
2709,8.530553
2716,8.282818
2717,8.098888
2719,8.163575
2721,8.45692
2722,8.513698
2732,8.056888
2735,7.979466
2739,7.659796
2743,7.8107195
2744,8.236013
2747,8.403053
2748,8.196772
2750,8.052695
2752,8.437909
2753,8.230217
2755,8.675676
2756,8.071107
2759,8.321697
2761,8.516708
2762,8.132418
2763,8.07965
2764,8.286048
2770,8.381989
2771,8.086733
2772,8.368829
2773,8.152575
2775,8.1554985
2780,8.196782
2782,7.737377
2783,7.8677955
2789,8.292378
2796,8.534729
2798,8.312308
2799,8.160997
2800,8.4850025
2806,8.110837
2807,8.093299
2814,8.047131
2817,8.36503
2818,8.413293
2820,8.409079
2821,8.138308
2822,8.028616
2826,8.291385
2827,8.098154
2828,8.349764
2830,8.382468
2831,8.238464
2832,8.533039
2841,8.507116
2842,7.835837
2848,8.287659
2849,8.0540285
2851,8.351894
2852,8.162904
2853,8.090202
2854,7.4896517
2860,7.8805804
2862,8.233513
2865,8.290596
2866,8.014085
2867,8.300844
2870,8.318691
2875,8.4034815
2877,8.350993
2878,7.8122907
2879,8.309394
2882,8.499151
2883,8.256484
2884,8.473981
2885,8.451833
2886,8.419571
2887,8.179732
2889,8.230377
2890,8.303108
2895,8.042772
2896,8.1095085
2897,8.050504
2899,8.183095
2902,8.364394
2908,8.062237
2914,8.2161255
2916,8.069912
2917,8.381879
2918,8.16192
2920,8.241945
2922,8.387568
2925,8.522429
2928,8.0512905
2929,8.134325
2932,7.91011
2933,8.032184
2934,8.136472
2935,8.419384
2936,8.0361
2937,8.392298
2939,8.307021
2943,8.695326
2946,8.297067
2949,8.008411
2950,8.183893
2951,8.387063
2953,8.304092
2959,8.038644
2963,8.313896
2967,8.106296
2970,8.1320305
2974,8.311196
2977,8.268199
2980,8.18079
2981,8.175351
2986,8.163864
2987,8.287919
2988,8.4669
2991,8.179267
2993,8.421763
2994,8.379543
2995,8.214289
2996,8.324115
3001,8.061521
3003,8.01606
3005,8.104714
3008,8.36034
3009,8.205301
3010,8.077368
3011,8.306237
3012,8.24819
3017,8.264933
3020,7.9208636
3021,8.180584
3022,8.220922
3027,8.18742
3030,8.2137985
3031,8.607296
3032,8.581423
3033,8.309747
3035,8.369791
3038,8.535075
3040,8.049726
3043,8.366404
3045,8.362722
3046,8.31565
3057,8.076332
3058,8.347561
3059,8.237512
3061,8.181211
3062,8.143303
3063,8.1837845
3064,8.002832
3067,8.208223
3068,7.7681494
3070,7.930413
3074,8.1591015
3076,8.362941
3077,8.24277
3078,8.358239
3079,7.9879546
3082,8.327721
3083,8.161408
3084,8.026133
3088,8.449253
3089,7.8125134
3090,8.487026
3091,8.404242
3092,8.167557
3093,8.06493
3097,8.345817
3098,8.389976
3099,8.469603
3104,8.158389
3105,8.475757
3106,8.381549
3108,8.435583
3110,8.3350315
3112,8.221226
3113,8.291418
3114,8.036891
3117,8.054935
3118,8.353068
3122,8.310463
3124,8.162362
3126,8.32466
3129,8.094844
3131,8.376435
3133,8.1624775
3135,8.486018
3138,8.426238
3140,7.990028
3146,8.278522
3152,8.132106
3156,8.292186
3157,8.051137
3158,8.538366
3159,8.186382
3160,8.319132
3164,8.418356
3172,8.212297
3174,8.418005
3175,8.3063755
3177,8.021155
3183,8.308463
3190,8.316028
3192,8.34179
3195,8.599268
3196,8.436286
3203,8.344985
3208,8.339807
3209,8.087099
3210,8.368066
3211,8.116713
3215,8.464137
3216,8.3165455
3218,8.446386
3220,8.607295
3224,8.604073
3231,8.321236
3234,8.28325
3235,8.418596
3236,8.311785
3237,8.295698
3239,8.052253
3242,8.271481
3245,8.123653
3251,8.2831545
3254,8.23425
3256,8.073734
3258,8.233149
3260,8.184484
3267,8.618309
3268,8.282738
3270,8.052259
3272,8.556881
3273,8.015152
3274,8.01817
3276,7.9832354
3277,7.925383
3279,7.9105372
3280,8.408932
3282,8.132898
3283,8.425692
3286,8.245735
3288,8.007977
3290,8.170327
3296,8.388996
3298,8.396696
3301,8.242493
3302,7.8765798
3304,8.289996
3305,8.041014
3309,8.2620125
3311,8.500129
3316,8.181954
3317,8.027545
3318,8.435641
3328,8.444378
3330,7.862271
3331,8.504504
3332,8.417962
3334,8.34847
3337,7.9213033
3338,8.048308
3343,8.264984
3346,8.1819105
3353,8.395362
3354,8.039131
3360,8.17917
3366,8.147896
3367,8.357774
3370,8.030456
3371,8.246594
3372,8.109299
3374,8.389818
3376,8.206906
3378,8.291219
3379,8.283573
3382,8.466066
3383,8.07185
3385,8.434528
3386,8.015561
3396,8.264554
3400,8.274623
3401,8.23303
3403,8.373412
3408,8.585068
3412,8.575798
3415,8.62961
3416,8.379126
3420,8.270376
3422,8.062339
3424,7.950392
3427,8.308157
3428,8.244864
3430,8.2243595
3431,8.363359
3432,8.318593
3440,8.193648
3441,8.175662
3442,8.611348
3444,8.041477
3445,8.292533
3446,8.218384
3449,8.247033
3453,8.404307
3454,8.592373
3459,8.4177685
3462,7.786872
3463,8.6195545
3464,8.267708
3465,8.399232
3469,7.793708
3470,8.217451
3471,8.439435
3472,8.47138
3476,8.227874
3477,8.141987
3479,8.241779
3493,8.141879
3494,8.275964
3496,8.511478
3497,8.081254
3498,8.226058
3502,8.31065
3505,8.119687
3506,8.337477
3508,7.619875
3512,8.566345
3513,8.277652
3514,8.092352
3518,8.336241
3520,8.061102
3524,8.640261
3525,8.134285
3529,8.024819
3530,8.074231
3532,8.297016
3535,8.367315
3539,8.447274
3540,8.470372
3543,8.2331295
3547,8.660424
3548,8.166927
3549,8.489591
3558,8.005932
3561,8.24099
3562,8.068885
3565,8.464486
3568,8.447035
3570,7.8497715
3581,8.185788
3585,7.835465
3586,7.884636
3589,8.344838
3591,8.35038
3592,8.461997
3598,7.8989334
3602,8.229564
3603,7.824357
3606,8.13926
3610,8.200533
3611,7.695783
3612,8.477494
3614,8.409428
3619,8.348018
3620,8.139423
3622,8.337844
3624,8.1476145
3628,8.114409
3630,8.223471
3639,8.368172
3642,8.618645
3649,8.269178
3650,8.499182
3651,8.409903
3652,8.154946
3654,8.238536
3657,8.238182
3661,8.328317
3662,7.8956285
3664,8.380999
3670,8.33184
3673,8.360773
3677,8.486272
3678,8.284573
3679,8.332166
3682,8.386639
3683,8.231738
3686,8.204995
3687,8.541394
3690,8.219008
3692,8.204562
3694,8.084508
3697,7.775673
3698,8.223349
3701,8.396182
3702,8.351147
3703,8.088891
3709,8.485785
3712,8.117428
3717,8.61667
3722,8.206425
3726,8.390155
3731,8.468563
3735,8.184384
3736,8.454689
3737,8.398639
3740,8.647815
3741,8.54799
3742,7.967963
3743,8.311293
3746,8.051547
3749,8.482254
3750,8.314369
3754,8.39076
3758,8.207636
3759,8.299223
3760,8.321678
3766,8.082906
3767,8.004234
3768,8.471818
3775,8.019733
3777,7.910946
3778,8.372222
3779,8.303254
3787,7.9414277
3788,7.938877
3789,8.206759
3791,8.431975
3792,7.624966
3793,7.9952793
3799,8.4329
3800,8.068959
3804,8.26734
3805,8.171013
3809,8.39246
3812,8.197202
3813,8.849797
3815,7.7395267
3816,8.176039
3817,8.328411
3818,8.428483
3820,8.404724
3822,8.145957
3830,8.07585
3832,8.350852
3834,7.8901615
3835,8.419112
3837,8.194606
3838,8.608678
3840,8.090813
3845,8.205813
3847,8.036684
3848,8.106349
3849,8.557541
3850,8.322037
3851,8.560282
3854,8.302347
3856,8.079209
3858,8.411478
3859,8.538059
3860,8.066722
3861,8.155452
3862,8.478999
3864,8.16431
3865,8.740325
3866,8.363796
3869,8.215681
3872,8.139847
3874,8.209934
3876,8.365693
3879,8.273078
3880,8.321694
3882,8.518439
3883,8.403023
3884,8.2069
3890,8.207428
3892,8.477519
3897,8.401832
3899,7.8662605
3903,8.352061
3906,8.4070215
3911,8.14507
3915,8.114822
3916,8.034094
3918,8.390364
3919,8.37069
3922,8.292965
3926,8.159861
3930,8.196983
3937,8.108607
3940,8.317058
3943,7.873874
3956,8.179372
3957,8.2879305
3961,8.461392
3962,8.333421
3964,8.348834
3967,8.310206
3969,8.116116
3970,8.331769
3972,8.204131
3975,8.248741
3980,7.949555
3981,7.9649477
3982,8.185156
3983,8.346745
3988,8.07369
3989,8.273587
3994,8.503266
4002,8.011184
4003,8.313755
4004,8.240313
4006,8.264974
4009,8.23666
4011,8.134942
4012,8.486127
4015,8.309496
4016,8.353154
4018,7.8932962
4021,8.124809
4023,8.169842
4024,8.378584
4026,8.147235
4027,8.094283
4028,8.550099
4029,8.282222
4032,8.070889
4033,8.365841
4036,8.569493
4038,8.422731
4040,8.300204
4042,8.11095
4043,8.152459
4045,8.284613
4048,8.322074
4050,8.379936
4051,8.234573
4056,8.247792
4060,8.327949
4066,8.042363
4068,8.445282
4070,8.52255
4071,8.327589
4072,8.293802
4073,7.9557314
4074,8.448649
4076,8.367027
4077,8.568539
4078,8.5924425
4083,8.333471
4086,8.333572
4088,8.071471
4090,8.237555
4091,8.280078
4094,8.458749
4095,8.202546
4100,8.319431
4101,8.265426
4102,8.302251
4105,8.03596
4107,8.192597
4109,8.1990385
4110,8.35531
4111,8.183586
4112,8.337079
4114,8.079931
4116,8.421989
4117,8.256174
4118,8.506864
4119,8.017249
4123,8.343315
4125,8.283803
4131,8.228172
4134,8.180622
4138,8.407339
4139,7.8135543
4142,7.9552164
4147,8.368587
4149,8.038354
4150,8.505583
4151,8.357718
4152,8.363304
4156,8.224896
4158,8.444336
4160,8.294616
4166,8.434811
4167,8.392805
4168,8.3116455
4170,8.340218
4177,8.46959
4178,8.074014
4181,8.131363
4185,8.251605
4187,8.096274
4188,8.18959
4194,8.0792055
4195,7.922115
4198,8.575007
4200,8.112105
4202,8.240084
4205,8.137502
4208,8.267483
4209,8.230367
4210,8.183415
4211,8.423874
4212,8.355175
4218,8.287604
4220,8.332691
4224,8.156641
4226,8.192054
4229,8.417035
4231,8.309287
4236,8.219558
4238,8.453711
4239,8.22173
4240,8.328523
4242,7.859947
4244,8.339655
4252,8.338682
4258,8.221796
4259,7.977208
4261,8.299469
4263,8.2460985
4265,8.290071
4269,8.2973795
4271,8.12202
4272,8.277461
4277,8.670311
4279,8.649271
4281,8.457047
4282,8.132133
4283,8.43156
4284,8.178167
