id,target
590,7.9790597
592,8.301806
593,8.284423
608,8.487548
612,8.156991
614,8.422062
616,8.467311
617,8.367718
625,8.107464
626,8.361637
631,7.9600663
633,8.148105
636,8.071075
639,8.133291
641,8.07208
642,7.926911
644,8.16902
645,7.97576
646,8.547603
647,8.14935
649,8.578208
650,8.45256
651,8.06767
653,8.03866
655,8.294716
656,8.688293
662,8.2634115
669,8.344449
670,8.296032
673,8.354888
674,8.054754
675,7.7988305
685,7.8900604
688,8.286398
689,8.169206
690,8.385429
691,8.367194
696,8.342151
698,8.4126005
700,8.366558
701,8.132723
702,8.20179
703,8.623833
704,7.790239
706,8.264709
708,8.803305
716,8.376842
717,8.476174
718,8.216829
719,7.8314548
720,8.299782
721,8.291019
723,8.011915
725,7.764952
726,8.165734
728,8.412293
730,7.9375896
731,8.259417
734,8.372822
736,8.424348
739,8.295402
743,8.406377
747,8.3412895
749,8.430093
752,7.8775244
759,8.339059
763,7.9135647
764,7.787079
765,7.9965787
766,8.520332
769,8.247911
776,8.163739
778,7.8291574
783,8.109501
784,8.166828
787,8.450063
791,7.826346
792,8.223984
796,8.46409
799,7.808025
800,8.117841
801,8.382986
803,8.059456
804,8.001282
805,8.253984
806,8.275166
807,8.206852
809,8.040406
811,8.277553
813,8.09851
814,8.383748
815,7.88361
816,8.34671
818,8.093394
822,8.514408
828,8.20878
831,7.8613124
832,8.008673
834,7.8672657
835,8.5740795
836,8.220049
838,8.239991
839,8.091802
842,8.140859
845,8.314686
846,8.571493
848,8.112962
852,8.00552
856,8.531887
857,8.206516
860,8.2547
869,8.181271
871,8.12784
876,8.484881
885,8.354346
887,8.600242
888,8.298494
889,8.277983
891,7.6911736
895,8.347616
902,8.296264
903,8.557051
905,7.8506603
907,8.150439
908,8.385175
909,8.309234
910,8.428438
911,8.051536
913,8.486085
914,8.423517
916,7.944223
917,8.117635
919,8.179958
923,8.35194
924,8.033502
925,8.2575865
926,8.56585
929,8.41829
930,8.517305
931,8.246366
936,8.472685
937,8.294358
947,8.070996
949,8.251993
952,8.062812
955,8.595955
956,8.57854
961,8.304533
963,7.952064
964,7.871127
966,8.530912
968,8.316571
969,8.057007
971,8.406272
974,8.565745
980,8.244673
981,8.123872
982,8.343077
983,8.27535
984,8.001965
986,8.188432
992,8.455712
993,8.140156
994,8.311498
998,8.297789
999,7.87325
1004,8.622325
1006,8.015693
1007,8.129255
1011,8.976757
1012,8.049866
1014,8.067432
1020,8.406635
1021,8.282393
1023,8.043385
1025,7.9400115
1026,8.084304
1027,8.110181
1033,8.196252
1034,8.405972
1038,8.162406
1040,8.264789
1043,8.290463
1045,8.376473
1046,8.195836
1048,8.304848
1049,8.247575
1052,8.374714
1054,8.294841
1055,7.878253
1056,8.189636
1058,8.258461
1060,8.589867
1064,8.124237
1067,7.929104
1069,8.27043
1070,8.08439
1072,8.266366
1077,8.483133
1082,8.374289
1086,8.520795
1091,8.451865
1093,8.351702
1097,8.238528
1101,8.376033
1104,8.205474
1106,8.298945
1107,8.243956
1109,8.58885
1113,7.916215
1115,7.959002
1119,8.231073
1120,7.8595014
1123,8.392633
1131,8.374328
1132,8.249431
1134,8.447012
1136,8.414682
1137,8.549584
1138,8.301372
1139,8.161796
1141,8.2037525
1143,7.925679
1144,7.9353724
1145,8.09342
1149,8.392729
1150,8.220566
1153,8.29495
1155,7.9505205
1160,8.465401
1163,7.8620915
1165,8.376865
1166,8.216479
1169,8.40877
1172,8.395763
1173,8.3044815
1175,8.215274
1177,8.246071
1182,8.3114605
1184,8.094877
1186,8.242872
1188,8.277222
1193,8.464113
1196,8.187775
1198,8.620353
1199,7.851945
1202,8.26515
1203,8.550776
1208,8.11228
1210,8.323809
1211,8.06585
1213,8.199773
1221,8.271621
1222,8.377761
1226,8.344483
1227,8.165895
1229,8.109158
1230,8.419577
1231,8.178303
1232,8.6577635
1233,8.091685
1234,8.626428
1236,8.016315
1237,8.120486
1241,8.546313
1242,8.200335
1243,8.314394
1247,8.030107
1250,8.306528
1251,8.50303
1254,8.336538
1258,8.482405
1259,8.034832
1260,8.234515
1262,8.446274
1265,8.508499
1267,8.085178
1268,8.235748
1270,8.388774
1271,8.131005
1272,8.372262
1275,8.004672
1276,8.227274
1278,8.563115
1281,8.222718
1282,8.050206
1283,8.252857
1284,8.473542
1286,8.330361
1288,8.513939
1291,8.452179
1293,8.586631
1294,8.195835
1295,8.138589
1299,8.2432165
1301,8.23054
1302,8.317655
1303,8.199704
1306,8.186419
1308,8.264562
1310,8.376285
1311,7.841442
1314,8.143982
1317,8.15808
1319,8.085775
1323,8.464139
1325,8.109743
1331,8.0653105
1332,7.9833326
1335,8.443266
1337,7.9249334
1338,8.340622
1340,7.966951
1341,8.179183
1343,8.078091
1345,8.442932
1346,8.316099
1347,8.19717
1349,8.173127
1351,8.356398
1357,8.262664
1364,8.723785
1365,8.016892
1366,7.878896
1369,8.025061
1371,8.415503
1373,8.195391
1382,8.398015
1385,8.392161
1386,8.113282
1389,8.190238
1392,8.214618
1394,8.0770235
1398,8.193463
1400,8.1736555
1401,8.432223
1403,8.334464
1405,8.033386
1406,8.17094
1413,8.051711
1414,8.236634
1415,8.239366
1420,8.196023
1421,8.373375
1423,8.002161
1426,8.034016
1427,8.168246
1428,8.305444
1429,8.397308
1430,8.228635
1431,8.187817
1432,8.440701
1434,8.29218
1435,8.203577
1436,8.382403
1439,8.389174
1443,8.572735
1444,8.015139
1445,8.373679
1447,8.051969
1450,7.811774
1451,8.195673
1452,8.644917
1453,8.602351
1454,8.288745
1455,8.474105
1457,8.311055
1459,8.019037
1466,8.171613
1467,8.253213
1468,8.512976
1469,8.424259
1472,8.130258
1475,8.3571825
1476,8.050994
1477,8.116799
1483,8.15125
1484,8.183025
1485,8.416935
1488,8.010829
1491,8.491485
1494,8.085335
1498,8.12597
1502,8.084646
1503,8.099154
1506,8.158951
1509,8.38482
1511,8.046847
1516,8.47595
1518,8.358426
1519,8.030658
1523,7.9858785
1526,8.134547
1532,8.358477
1535,8.102677
1538,8.242842
1539,8.073867
1541,8.462601
1543,8.075244
1544,8.342645
1546,8.165386
1547,8.128136
1548,8.181457
1555,8.2238035
1556,8.387909
1558,8.648846
1559,8.371389
1561,8.435375
1562,8.325317
1564,8.202348
1567,8.102815
1568,7.9932475
1569,8.444005
1575,8.513056
1576,8.086945
1578,8.219578
1583,8.42508
1584,8.4135895
1587,8.50788
1595,8.321853
1596,8.288251
1597,8.476667
1601,8.265153
1604,8.287118
1611,8.103161
1613,8.098746
1615,8.152654
1616,8.39523
1620,8.418112
1622,8.090095
1626,8.214869
1628,8.20031
1629,8.20728
1633,7.967297
1635,8.194857
1636,8.301752
1637,8.044711
1640,8.416086
1642,7.944077
1643,8.284554
1644,8.035576
1646,8.063448
1647,8.142969
1648,8.222527
1654,8.13635
1657,8.199932
1658,8.516972
1661,8.306342
1668,8.1929455
1669,8.151549
1670,8.247205
1672,8.417848
1675,8.5947075
1676,8.33075
1678,8.411837
1679,8.176656
1684,8.12196
1686,8.5928755
1691,8.229786
1692,8.082979
1697,7.993923
1699,8.267886
1700,8.276449
1703,8.448764
1704,7.9451675
1707,7.799404
1708,8.339495
1711,8.125984
1713,8.294108
1714,8.102153
1717,8.289831
1721,8.440545
1723,8.009075
1724,8.582371
1727,7.960759
1728,8.168036
1731,8.138181
1735,8.353169
1736,8.240395
1738,8.2985
1740,8.440091
1741,8.155193
1743,8.175322
1744,8.34609
1745,7.8118334
1746,8.156418
1747,8.59911
1750,8.111853
1753,8.385768
1760,7.801731
1762,8.231535
1763,8.486981
1764,8.288506
1766,8.639613
1767,7.9789333
1769,8.113492
1770,8.486734
1773,8.158635
1775,8.020791
1779,8.353085
1785,8.483961
1786,8.061904
1787,8.223809
1791,8.47648
1794,8.213684
1795,8.00856
1801,7.9865685
1805,8.379008
1811,8.1631155
1815,8.423324
1816,8.518763
1820,8.18667
1822,8.443036
1823,8.396306
1824,8.120279
1825,8.205418
1826,8.195772
1829,8.162483
1831,8.140759
1834,8.198867
1835,8.287263
1837,7.836217
1839,8.411011
1850,8.02553
1851,8.527665
1852,8.605494
1853,8.478079
1854,8.682249
1855,8.132055
1857,8.280432
1859,8.121981
1860,8.269322
1861,8.324228
1864,8.135551
1865,8.127698
1867,8.09807
1871,8.354892
1872,7.915512
1873,8.34479
1875,7.8014307
1876,8.042114
1880,7.8081803
1882,8.211953
1883,8.315252
1885,8.448242
1888,8.239053
1894,8.413928
1902,8.137445
1903,8.301676
1908,8.279398
1910,8.552621
1915,7.847527
1921,8.391666
1923,8.147356
1929,8.381446
1930,8.177054
1932,8.433241
1935,8.08302
1936,8.260309
1937,8.202299
1938,8.334073
1939,8.198365
1945,7.9893064
1947,8.220957
1950,8.197916
1952,8.241179
1955,8.213156
1962,8.277371
1963,8.16022
1964,8.161191
1967,8.319413
1968,8.418252
1969,8.486648
1972,8.408192
1974,8.2576065
1977,8.321456
1978,8.276752
1979,8.295346
1982,8.344978
1984,7.9988937
1985,8.428416
1988,8.312959
1989,8.332982
1992,8.224533
1994,8.398243
1995,8.2089
1996,8.1676445
2001,7.865392
2003,7.927829
2007,8.700252
2008,8.280285
2010,8.2757845
2011,8.374284
2012,8.423105
2014,8.197048
2015,8.073632
2017,7.811928
2018,8.269315
2020,8.278787
2023,8.283858
2024,8.421932
2025,8.144884
2028,8.389471
2029,8.402682
2033,8.150395
2034,8.2287035
2035,8.241918
2036,8.037179
2037,8.043468
2038,8.18756
2039,8.405015
2045,8.507533
2046,8.100805
2052,8.461063
2059,8.322916
2063,8.037851
2064,8.228008
2065,7.988105
2066,8.132301
2069,8.420405
2078,8.529422
2082,8.338663
2086,8.321836
2090,8.347434
2095,7.948208
2097,8.625186
2100,8.360136
2101,8.185569
2103,8.410884
2104,8.503184
2105,8.273098
2107,8.41653
2108,8.302651
2109,8.146701
2111,7.7946672
2112,8.183013
2114,7.731223
2115,8.387135
2116,8.225172
2117,8.770606
2118,8.179051
2119,8.2513
2120,8.160187
2121,8.058477
2122,8.280177
2123,8.267611
2124,8.371902
2126,8.3101425
2129,8.357718
2130,8.372395
2131,8.283675
2134,8.368171
2136,8.338978
2137,8.067592
2141,8.043362
2142,8.097248
2148,8.093818
2150,8.270291
2153,8.170903
2154,8.566996
2155,8.641062
2156,7.989417
2158,8.1842575
2159,8.102125
2164,8.077601
2165,8.197082
2166,8.45612
2170,8.203329
2174,8.3835535
2175,8.400906
2178,7.926619
2179,8.277979
2184,8.231081
2185,8.169384
2186,8.332349
2190,8.226349
2195,8.010592
2196,8.533277
2197,8.083171
2198,8.447102
2199,8.370507
2201,8.138314
2203,8.463574
2204,7.5267105
2205,8.208697
2206,8.254725
2211,8.352975
2214,8.200944
2216,8.531921
2217,8.270023
2218,7.953363
2219,8.602905
2220,8.223104
2221,8.365191
2222,8.190775
2224,8.307575
2227,8.301335
2231,8.225586
2236,8.197871
2237,8.386614
2238,8.058966
2240,8.324004
2242,8.022315
2246,8.194779
2248,8.294995
2253,8.505703
2254,8.033933
2256,8.241049
2260,8.479883
2264,7.9562635
2267,8.042564
2269,8.429099
2270,8.334808
2271,7.816402
2276,8.125077
2280,8.518764
2281,8.194402
2284,8.047638
2286,8.046292
2288,8.380499
2289,8.174062
2295,8.522358
2302,8.182863
2307,7.949513
2308,8.152124
2309,8.352177
2310,8.387451
2312,8.468295
2316,8.052237
2321,8.323544
2323,8.291089
2326,8.176334
2327,8.100783
2329,8.332769
2330,8.484999
2331,8.2902975
2334,8.575024
2337,8.240898
2338,8.431522
2342,8.319116
2346,8.2877035
2350,7.882885
2351,8.314559
2355,7.849778
2356,7.887691
2357,8.392405
2359,8.3342495
2361,7.916801
2365,8.478011
2369,8.375502
2372,7.881825
2377,8.131126
2379,8.506089
2380,8.4449625
2381,8.259529
2383,8.080885
2388,8.195986
2389,8.546512
2390,8.145532
2392,8.416843
2393,8.261249
2396,7.996446
2398,8.390769
2399,8.218283
2400,8.1777935
2402,8.19809
2404,8.296746
2406,8.444502
2410,8.479022
2413,8.098564
2417,8.097343
2420,8.241563
2421,8.279875
2425,8.306009
2434,8.334342
2435,8.504737
2438,8.334371
2439,8.378372
2443,8.086201
2445,8.062575
2446,8.371756
2448,8.478728
2451,8.3750725
2452,8.040141
2453,7.6125016
2455,8.432857
2457,8.1526165
2458,8.105038
2460,8.645374
2462,8.263685
2464,8.603234
2465,8.139812
2470,8.25025
2475,8.297614
2476,8.236477
2478,8.535417
2485,8.036271
2486,7.9703145
2487,8.43572
2489,8.274485
2493,7.920862
2494,8.545087
2497,8.204308
2499,8.391191
2500,8.37725
2505,8.355515
2506,8.390219
2511,7.966316
2514,8.128268
2515,8.209085
2518,8.361346
2523,7.926484
2524,8.263669
2526,8.320153
2529,8.467274
2533,8.259742
2537,8.251812
2538,7.8461742
2540,8.049527
2542,8.378305
2544,8.397665
2545,8.323225
2547,8.208637
2550,8.434709
2551,8.1898985
2555,7.8460174
2558,8.2883215
2559,8.247738
2560,7.9623713
2563,8.08533
2572,8.247446
2573,8.194168
2574,8.392558
2575,8.33154
2576,8.255724
2578,8.137224
2579,7.98814
2584,8.275016
2585,8.335546
2587,7.9788632
2589,8.156309
2594,7.9424057
2595,8.349259
2597,8.162786
2598,8.39096
2602,8.113714
2603,8.290029
2604,8.326858
2606,8.321523
2607,8.487548
2608,8.186702
2610,8.5391655
2611,8.287699
2614,8.395492
2617,8.500387
2620,8.025433
2624,8.310328
2625,8.298333
2626,8.182
2627,8.114555
2629,7.9522796
2630,8.46208
2632,8.53566
2638,8.404255
2639,8.349157
2648,8.405057
2649,8.404504
2655,8.383002
2656,8.223184
2657,8.212479
2659,8.85084
2660,8.450592
2661,8.221863
2663,8.399132
2665,8.411991
2668,8.109666
2670,8.323795
2674,8.058359
2675,8.191187
2680,8.010182
2682,8.269432
2683,8.333916
2684,8.3719
2687,8.183959
2688,8.571981
2689,8.041271
2690,7.986396
2691,8.471222
2693,8.430266
2694,8.055968
2699,8.005314
2702,8.490817
2703,8.33923
2709,8.528775
2716,8.331343
2717,8.096166
2719,8.177845
2721,8.430757
2722,8.436192
2732,7.9949436
2735,7.974021
2739,7.7084656
2743,7.8138885
2744,8.212325
2747,8.39966
2748,8.141674
2750,7.9369
2752,8.41466
2753,8.1653805
2755,8.669053
2756,8.044695
2759,8.239141
2761,8.512847
2762,8.138361
2763,8.114883
2764,8.169456
2770,8.406283
2771,8.039869
2772,8.396438
2773,8.104948
2775,8.188112
2780,8.162208
2782,7.789442
2783,7.893411
2789,8.354353
2796,8.503824
2798,8.278835
2799,8.161409
2800,8.5096655
2806,8.146424
2807,8.079186
2814,8.021378
2817,8.435784
2818,8.4366665
2820,8.508434
2821,8.116623
2822,7.9697046
2826,8.264415
2827,8.078612
2828,8.378967
2830,8.404897
2831,8.315357
2832,8.46379
2841,8.4271145
2842,7.7578354
2848,8.256847
2849,8.033955
2851,8.360148
2852,8.1406145
2853,8.178722
2854,7.474052
2860,7.846607
2862,8.286325
2865,8.325596
2866,8.008998
2867,8.308031
2870,8.315675
2875,8.357446
2877,8.361741
2878,7.8219895
2879,8.374876
2882,8.501091
2883,8.247663
2884,8.457742
2885,8.452523
2886,8.465132
2887,8.175591
2889,8.28254
2890,8.274312
2895,7.9484997
2896,8.132792
2897,8.106296
2899,8.133646
2902,8.385702
2908,8.109189
2914,8.242792
2916,8.051891
2917,8.3789
2918,8.152581
2920,8.1971035
2922,8.329198
2925,8.357009
2928,8.044126
2929,8.091771
2932,8.070694
2933,8.144543
2934,8.194906
2935,8.424254
2936,8.098697
2937,8.359335
2939,8.309076
2943,8.676036
2946,8.295502
2949,7.9103575
2950,8.197405
2951,8.365418
2953,8.275596
2959,7.946706
2963,8.232742
2967,8.1200905
2970,8.225904
2974,8.282002
2977,8.239429
2980,8.203278
2981,8.192154
2986,8.085831
2987,8.286418
2988,8.508911
2991,8.177271
2993,8.358039
2994,8.27369
2995,8.205984
2996,8.311477
3001,8.044296
3003,8.014344
3005,8.133706
3008,8.297049
3009,8.155157
3010,8.159859
3011,8.287716
3012,8.247534
3017,8.303383
3020,7.9149504
3021,8.071988
3022,8.1649275
3027,8.210195
3030,8.203091
3031,8.678084
3032,8.539064
3033,8.323142
3035,8.285171
3038,8.490503
3040,8.111187
3043,8.295139
3045,8.270379
3046,8.290747
3057,8.111861
3058,8.330325
3059,8.275376
3061,8.141351
3062,8.091874
3063,8.165829
3064,8.054087
3067,8.204925
3068,7.860231
3070,7.9289427
3074,8.052563
3076,8.329031
3077,8.283813
3078,8.392978
3079,8.09218
3082,8.297342
3083,8.132554
3084,7.9870944
3088,8.374068
3089,7.940588
3090,8.376074
3091,8.473152
3092,8.210325
3093,8.179653
3097,8.3144
3098,8.372084
3099,8.464043
3104,8.1984625
3105,8.489259
3106,8.187992
3108,8.487395
3110,8.414817
3112,8.285705
3113,8.299058
3114,8.040822
3117,7.9972563
3118,8.306487
3122,8.294303
3124,8.206001
3126,8.243466
3129,8.192064
3131,8.339655
3133,8.218495
3135,8.421276
3138,8.4464855
3140,8.048903
3146,8.313038
3152,7.97924
3156,8.324585
3157,7.9739833
3158,8.441325
3159,8.189629
3160,8.303673
3164,8.405527
3172,8.218318
3174,8.414869
3175,8.334015
3177,8.031837
3183,8.409786
3190,8.208174
3192,8.247843
3195,8.639403
3196,8.469149
3203,8.282402
3208,8.360302
3209,8.089829
3210,8.413445
3211,8.279433
3215,8.476013
3216,8.326368
3218,8.436976
3220,8.601767
3224,8.565244
3231,8.28754
3234,8.287876
3235,8.379154
3236,8.296064
3237,8.315797
3239,8.169392
3242,8.28134
3245,8.116114
3251,8.162042
3254,8.277248
3256,8.0224085
3258,8.27339
3260,8.1691265
3267,8.633711
3268,8.277276
3270,8.083216
3272,8.519803
3273,7.990899
3274,8.069465
3276,8.118421
3277,7.903573
3279,8.0000305
3280,8.379319
3282,8.140304
3283,8.394988
3286,8.279303
3288,7.9420605
3290,8.17113
3296,8.33854
3298,8.459248
3301,8.244166
3302,7.837958
3304,8.270094
3305,8.081294
3309,8.121304
3311,8.536825
3316,8.204735
3317,8.066832
3318,8.388156
3328,8.433173
3330,7.9867964
3331,8.444545
3332,8.373986
3334,8.4086895
3337,7.965184
3338,8.132072
3343,8.239932
3346,8.205522
3353,8.369942
3354,8.081231
3360,8.205152
3366,8.138999
3367,8.35124
3370,8.098287
3371,8.232332
3372,8.157388
3374,8.395527
3376,8.185031
3378,8.321365
3379,8.283655
3382,8.435238
3383,8.041728
3385,8.475192
3386,8.012003
3396,8.28977
3400,8.088889
3401,8.15156
3403,8.375792
3408,8.472424
3412,8.556603
3415,8.640421
3416,8.383623
3420,8.277404
3422,8.154825
3424,7.989941
3427,8.354233
3428,8.328787
3430,8.200634
3431,8.390159
3432,8.332073
3440,8.282344
3441,8.090278
3442,8.521844
3444,8.095824
3445,8.285681
3446,8.162207
3449,8.320051
3453,8.451685
3454,8.60015
3459,8.384397
3462,7.7570605
3463,8.624717
3464,8.140316
3465,8.414553
3469,7.7548
3470,8.16461
3471,8.377299
3472,8.401716
3476,8.083761
3477,8.27703
3479,8.275902
3493,8.16505
3494,8.296571
3496,8.621464
3497,8.10148
3498,8.262615
3502,8.324255
3505,8.045434
3506,8.302725
3508,7.63184
3512,8.5708
3513,8.300662
3514,8.151819
3518,8.369062
3520,8.097163
3524,8.600863
3525,8.176049
3529,8.012786
3530,8.057848
3532,8.349714
3535,8.346338
3539,8.467325
3540,8.428649
3543,8.284514
3547,8.6779785
3548,8.14317
3549,8.492411
3558,8.090807
3561,8.272043
3562,8.075796
3565,8.516881
3568,8.471603
3570,7.8552513
3581,8.114843
3585,7.8741775
3586,7.9178967
3589,8.303936
3591,8.323564
3592,8.48857
3598,7.8095865
3602,8.161791
3603,7.8511233
3606,8.189683
3610,8.145781
3611,7.8143735
3612,8.307885
3614,8.271675
3619,8.35752
3620,8.067253
3622,8.325698
3624,8.225431
3628,8.131264
3630,8.266144
3639,8.393879
3642,8.577745
3649,8.114671
3650,8.480799
3651,8.44335
3652,8.188175
3654,8.165682
3657,8.125316
3661,8.31936
3662,7.8676095
3664,8.335712
3670,8.323742
3673,8.343114
3677,8.388392
3678,8.348981
3679,8.327404
3682,8.415042
3683,8.291156
3686,8.291997
3687,8.552853
3690,8.241658
3692,8.19727
3694,8.118817
3697,7.8478036
3698,8.197031
3701,8.426806
3702,8.366728
3703,8.237377
3709,8.461003
3712,8.092152
3717,8.618961
3722,8.209733
3726,8.371387
3731,8.48459
3735,8.265463
3736,8.505089
3737,8.454233
3740,8.615262
3741,8.550503
3742,8.084172
3743,8.352749
3746,8.040942
3749,8.448528
3750,8.320949
3754,8.28028
3758,8.182222
3759,8.280144
3760,8.342373
3766,8.124569
3767,7.992249
3768,8.438894
3775,7.9910417
3777,7.8833747
3778,8.346681
3779,8.412523
3787,8.063304
3788,8.028843
3789,8.291132
3791,8.395004
3792,7.648039
3793,8.067582
3799,8.456957
3800,8.023545
3804,8.220208
3805,8.258941
3809,8.339362
3812,8.240938
3813,8.867854
3815,7.727492
3816,8.1926775
3817,8.360936
3818,8.493332
3820,8.368553
3822,8.091588
3830,8.024789
3832,8.340357
3834,7.968752
3835,8.3331785
3837,8.205276
3838,8.596743
3840,8.07045
3845,8.227029
3847,8.029978
3848,8.115475
3849,8.41577
3850,8.239655
3851,8.476664
3854,8.298128
3856,8.07506
3858,8.386642
3859,8.542314
3860,8.043134
3861,8.125009
3862,8.454905
3864,8.148744
3865,8.742828
3866,8.412956
3869,8.259378
3872,8.200444
3874,8.1794
3876,8.390649
3879,8.230739
3880,8.315374
3882,8.487924
3883,8.406328
3884,8.1950035
3890,8.245304
3892,8.425117
3897,8.3735075
3899,7.8736105
3903,8.350295
3906,8.507892
3911,8.122636
3915,8.026292
3916,8.058637
3918,8.358557
3919,8.351678
3922,8.30641
3926,8.119243
3930,8.070814
3937,8.025423
3940,8.301138
3943,7.836526
3956,8.039752
3957,8.240184
3961,8.485047
3962,8.383636
3964,8.318696
3967,8.261461
3969,8.105112
3970,8.318895
3972,8.201778
3975,8.2961855
3980,7.8906574
3981,8.172006
3982,8.133957
3983,8.293527
3988,8.121869
3989,8.301865
3994,8.478968
4002,8.042466
4003,8.314283
4004,8.301962
4006,8.232412
4009,8.210706
4011,8.199294
4012,8.539303
4015,8.345067
4016,8.318977
4018,7.964764
4021,8.126082
4023,8.133211
4024,8.402542
4026,8.19377
4027,8.0237665
4028,8.464592
4029,8.296754
4032,8.027452
4033,8.383706
4036,8.561422
4038,8.404725
4040,8.35963
4042,8.089776
4043,8.069189
4045,8.26781
4048,8.157004
4050,8.446183
4051,8.233543
4056,8.296573
4060,8.274719
4066,8.053343
4068,8.437886
4070,8.472796
4071,8.362575
4072,8.293511
4073,7.993985
4074,8.440715
4076,8.368495
4077,8.471015
4078,8.56454
4083,8.417901
4086,8.32212
4088,8.124896
4090,8.238857
4091,8.306217
4094,8.36336
4095,8.2113
4100,8.243349
4101,8.173865
4102,8.29617
4105,8.067069
4107,8.286824
4109,8.227481
4110,8.32726
4111,8.2273245
4112,8.28296
4114,8.143818
4116,8.35864
4117,8.2716465
4118,8.515424
4119,8.06956
4123,8.294591
4125,8.287599
4131,8.239135
4134,8.204059
4138,8.325458
4139,7.807978
4142,8.018163
4147,8.380347
4149,8.009492
4150,8.547521
4151,8.322557
4152,8.399888
4156,8.213108
4158,8.467954
4160,8.337293
4166,8.488075
4167,8.37389
4168,8.285088
4170,8.4396305
4177,8.478309
4178,8.113589
4181,8.174026
4185,8.25753
4187,8.114928
4188,8.145807
4194,8.020898
4195,7.8528476
4198,8.52968
4200,8.121039
4202,8.285938
4205,8.072487
4208,8.284662
4209,8.262012
4210,8.2148695
4211,8.4345875
4212,8.374202
4218,8.276068
4220,8.357634
4224,8.005779
4226,8.258581
4229,8.369652
4231,8.306655
4236,8.252206
4238,8.436067
4239,8.19964
4240,8.31118
4242,7.8616676
4244,8.355855
4252,8.338278
4258,8.206011
4259,7.9917746
4261,8.322398
4263,8.237999
4265,8.26224
4269,8.278442
4271,8.153096
4272,8.264642
4277,8.567278
4279,8.629013
4281,8.384338
4282,8.126058
4283,8.515004
4284,8.176217
4285,8.362843
